desc,number,voltage,source,srcBreak,srcName,mounting,siteNo,siteName,_predicate,geometry,latlon,lon,lat,size
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920031,BRAUNSTONE 33KV/11KV S/STN,INTERSECTS,POINT (456803.67100000003 301668.151),"(-1.162581479416956, 52.60982930779212)",-1.162581479416956,52.60982930779212,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920025,MOUNTSORREL 33KV/11KV S/STN,INTERSECTS,POINT (458701.596 314361.41000000003),"(-1.1322993985229766, 52.72372078241843)",-1.1322993985229766,52.72372078241843,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920026,BEAUMONT LEYS 33KV/11KV S/STN,INTERSECTS,POINT (457272.881 308267.52),"(-1.154513623918861, 52.66909683312889)",-1.154513623918861,52.66909683312889,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920026,BEAUMONT LEYS 33KV/11KV S/STN,INTERSECTS,POINT (457271.456 308275.177),"(-1.1545270223069728, 52.66916884808894)",-1.1545270223069728,52.66916884808894,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920026,BEAUMONT LEYS 33KV/11KV S/STN,INTERSECTS,POINT (457270.009 308281.862),"(-1.1545407676286406, 52.66922288566777)",-1.1545407676286406,52.66922288566777,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920024,MANSFIELD ST 33/11KV S/STN 33KV/11KV S/S,INTERSECTS,POINT (458728.764 304869.665),"(-1.1335892004699766, 52.638397873685804)",-1.1335892004699766,52.638397873685804,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920032,REDCROSS STREET 33KV/11KV S/STN,INTERSECTS,POINT (458402.229 304345.743),"(-1.1384985339481546, 52.63372290706067)",-1.1384985339481546,52.63372290706067,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920032,REDCROSS STREET 33KV/11KV S/STN,INTERSECTS,POINT (458394.507 304344.745),"(-1.1386169022637778, 52.633714777428274)",-1.1386169022637778,52.633714777428274,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920024,MANSFIELD ST 33/11KV S/STN 33KV/11KV S/S,INTERSECTS,POINT (458732.373 304876.206),"(-1.133528855420748, 52.63846036244042)",-1.133528855420748,52.63846036244042,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920022,QUORN 33KV/11KV S/STN,INTERSECTS,POINT (455866.329 317116.653),"(-1.173802146894871, 52.748784045865555)",-1.173802146894871,52.748784045865555,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920022,QUORN 33KV/11KV S/STN,INTERSECTS,POINT (455856.054 317125.13300000003),"(-1.1739487473539, 52.74886597474081)",-1.1739487473539,52.74886597474081,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880004,TOTON 3 33KV S/STN,INTERSECTS,POINT (449547.342 335699.029),"(-1.2645925055508667, 52.916435553181564)",-1.2645925055508667,52.916435553181564,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880004,TOTON 3 33KV S/STN,INTERSECTS,POINT (449551.721 335687.719),"(-1.2645348504585325, 52.91632732251894)",-1.2645348504585325,52.91632732251894,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,870050,LONG EATON 33KV/11KV S/STN,INTERSECTS,POINT (448867.033 333667.042),"(-1.2750093279113661, 52.89823288398148)",-1.2750093279113661,52.89823288398148,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,870050,LONG EATON 33KV/11KV S/STN,INTERSECTS,POINT (448866.506 333664.37200000003),"(-1.2750246420552713, 52.89820600886606)",-1.2750246420552713,52.89820600886606,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920066,ASTRAZENECA 33/11KV 33KV/11KV S/STN,INTERSECTS,POINT (452875.869 321478.568),"(-1.2174057237651088, 52.78829289714533)",-1.2174057237651088,52.78829289714533,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920066,ASTRAZENECA 33/11KV 33KV/11KV S/STN,INTERSECTS,POINT (452884.049 321478.011),"(-1.2172722845972508, 52.78829201731069)",-1.2172722845972508,52.78829201731069,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880017,NORTH WILFORD 33/11KV S/STN,INTERSECTS,POINT (456320.533 337818.498),"(-1.1635098672811215, 52.934815941788486)",-1.1635098672811215,52.934815941788486,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880017,NORTH WILFORD 33/11KV S/STN,INTERSECTS,POINT (456313.511 337818.536),"(-1.1636140020998262, 52.93481667453663)",-1.1636140020998262,52.93481667453663,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880018,RATCLIFFE ON SOAR 33KV/11KV S/STN,INTERSECTS,POINT (449819.46400000004 329562.04600000003),"(-1.2614855109822212, 52.86124750708502)",-1.2614855109822212,52.86124750708502,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880014,LENTON 33KV/11KV S/STN,INTERSECTS,POINT (454602.197 338802.159),"(-1.1889023373471928, 52.94383758438789)",-1.1889023373471928,52.94383758438789,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880014,LENTON 33KV/11KV S/STN,INTERSECTS,POINT (454596.299 338807.27400000003),"(-1.188990774708282, 52.94388313520819)",-1.188990774708282,52.94388313520819,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,870051,SANDIACRE 33KV/11KV S/STN,INTERSECTS,POINT (447367.91500000004 336358.577),"(-1.2969143992373127, 52.92255520533393)",-1.2969143992373127,52.92255520533393,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,870051,SANDIACRE 33KV/11KV S/STN,INTERSECTS,POINT (447363.886 336346.05100000004),"(-1.2969756364443803, 52.922447693937826)",-1.2969756364443803,52.922447693937826,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880016,BOOTS 33KV/11KV S/STN,INTERSECTS,POINT (454679.582 336598.075),"(-1.1881273106208137, 52.92401941259263)",-1.1881273106208137,52.92401941259263,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880016,BOOTS 33KV/11KV S/STN,INTERSECTS,POINT (454692.08900000004 336594.565),"(-1.1879346368585095, 52.92398213827128)",-1.1879346368585095,52.92398213827128,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930104,WORTHINGTON 33/11KV S/STN,INTERSECTS,POINT (441943.864 320730.953),"(-1.3795902065967918, 52.78252707814528)",-1.3795902065967918,52.78252707814528,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920021,BRUSH 33/11KV S/STN,INTERSECTS,POINT (454463.531 320717.942),"(-1.1939876009522412, 52.78129500648156)",-1.1939876009522412,52.78129500648156,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920021,BRUSH 33/11KV S/STN,INTERSECTS,POINT (454472.343 320714.878),"(-1.1938546820951106, 52.78126713457457)",-1.1938546820951106,52.78126713457457,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,870047,CASTLE DONINGTON 33/11KV S/STN,INTERSECTS,POINT (443085.827 327241.663),"(-1.3618037424419824, 52.840964076770994)",-1.3618037424419824,52.840964076770994,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,870047,CASTLE DONINGTON 33/11KV S/STN,INTERSECTS,POINT (443086.483 327230.631),"(-1.361790346530503, 52.840865119667846)",-1.361790346530503,52.840865119667846,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880028,WEST BRIDGFORD 33KV/11KV S/STN,INTERSECTS,POINT (457928.03 336734.815),"(-1.1397818643395619, 52.92490193010225)",-1.1397818643395619,52.92490193010225,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880028,WEST BRIDGFORD 33KV/11KV S/STN,INTERSECTS,POINT (457921.54000000004 336732.994),"(-1.139886330914831, 52.9248847070138)",-1.139886330914831,52.9248847070138,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880030,SNEINTON 33/11KV S/STN 33KV/11KV S/STN,INTERSECTS,POINT (458379.177 339386.825),"(-1.1325978118525937, 52.94868998240375)",-1.1325978118525937,52.94868998240375,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880030,SNEINTON 33/11KV S/STN 33KV/11KV S/STN,INTERSECTS,POINT (458385.54000000004 339384.658),"(-1.1325088851513185, 52.94867135450312)",-1.1325088851513185,52.94867135450312,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,,,INTERSECTS,POINT (440542.079 334525.867),"(-1.3986502268087886, 52.90663578708213)",-1.3986502268087886,52.90663578708213,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,,,INTERSECTS,POINT (440556.36600000004 334535.62200000003),"(-1.3984408370194115, 52.90672462190179)",-1.3984408370194115,52.90672462190179,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,870014,TRENT LANE 33KV/11KV S/STN,INTERSECTS,POINT (444189.362 328284.327),"(-1.345273974207712, 52.85025021734359)",-1.345273974207712,52.85025021734359,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,870014,TRENT LANE 33KV/11KV S/STN,INTERSECTS,POINT (444185.239 328273.765),"(-1.345334853507424, 52.85015166783183)",-1.345334853507424,52.85015166783183,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880024,CLIFTON 33KV/11KV S/STN,INTERSECTS,POINT (455345.755 334368.777),"(-1.1786012529825156, 52.903907274412305)",-1.1786012529825156,52.903907274412305,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880024,CLIFTON 33KV/11KV S/STN,INTERSECTS,POINT (455341.368 334360.451),"(-1.1786620759235902, 52.90383577832047)",-1.1786620759235902,52.90383577832047,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880025,CASTLE ROAD 33/11KV S/STN,INTERSECTS,POINT (457077.411 339412.239),"(-1.1519684401859265, 52.94906346129)",-1.1519684401859265,52.94906346129,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880025,CASTLE ROAD 33/11KV S/STN,INTERSECTS,POINT (457081.598 339400.408),"(-1.1519110242735948, 52.94895517759576)",-1.1519110242735948,52.94895517759576,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,870049,LITTLE HALLAM 33KV/11KV S/STN,INTERSECTS,POINT (446494.353 340461.088),"(-1.3093114294591224, 52.9595115260622)",-1.3093114294591224,52.9595115260622,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,870049,LITTLE HALLAM 33KV/11KV S/STN,INTERSECTS,POINT (446492.57 340473.317),"(-1.3093394821014883, 52.9596195618526)",-1.3093394821014883,52.9596195618526,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,890090,MEADOW LANE 33/11KV S/STN,INTERSECTS,POINT (441876.17100000003 356257.77400000003),"(-1.3760077382857707, 53.10187463213166)",-1.3760077382857707,53.10187463213166,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,890090,MEADOW LANE 33/11KV S/STN,INTERSECTS,POINT (441876.724 356266.103),"(-1.3760065680934506, 53.10195552841717)",-1.3760065680934506,53.10195552841717,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,890025,MOORGREEN 33KV/11KV S/STN,INTERSECTS,POINT (447353.933 347533.89),"(-1.29549163129398, 53.023003233327096)",-1.29549163129398,53.023003233327096,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,890025,MOORGREEN 33KV/11KV S/STN,INTERSECTS,POINT (447340.832 347525.386),"(-1.2956865954402232, 53.02293247300595)",-1.2956865954402232,53.02293247300595,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,890099,SHERWOOD PARK 33/11KV S/STN,INTERSECTS,POINT (449592.922 352866.952),"(-1.261295819058476, 53.07073577977885)",-1.261295819058476,53.07073577977885,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,890099,SHERWOOD PARK 33/11KV S/STN,INTERSECTS,POINT (449601.141 352864.288),"(-1.2611618146955477, 53.070716969619056)",-1.2611618146955477,53.070716969619056,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880022,TALBOT ST 33/11KV S/STN 33KV/11KV S/STN,INTERSECTS,POINT (456898.909 340127.608),"(-1.1545068985069689, 52.955509036651975)",-1.1545068985069689,52.955509036651975,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880022,TALBOT ST 33/11KV S/STN 33KV/11KV S/STN,INTERSECTS,POINT (456896.49100000004 340138.239),"(-1.1545347376584547, 52.9556081191117)",-1.1545347376584547,52.9556081191117,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880013,BILBOROUGH 33/11KV S/STN,INTERSECTS,POINT (452922.423 340781.434),"(-1.21357767371238, 52.96179352879911)",-1.21357767371238,52.96179352879911,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880013,BILBOROUGH 33/11KV S/STN,INTERSECTS,POINT (452913.528 340786.314),"(-1.213710831214755, 52.961839356669735)",-1.213710831214755,52.961839356669735,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880029,MAPPERLEY 33KV/11KV S/STN,INTERSECTS,POINT (458454.484 341775.98),"(-1.1310514682077362, 52.97015462592635)",-1.1310514682077362,52.97015462592635,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,898163,BENTINCK GENERATING STATION,INTERSECTS,POINT (448996.06200000003 355126.83900000004),"(-1.2698467515492025, 53.091104225267586)",-1.2698467515492025,53.091104225267586,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,890086,SOMERCOTES 33KV/11KV S/STN,INTERSECTS,POINT (442106.901 354381.68),"(-1.372817903558015, 53.084994189413315)",-1.372817903558015,53.084994189413315,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,890086,SOMERCOTES 33KV/11KV S/STN,INTERSECTS,POINT (442102.97500000003 354391.385),"(-1.3728763129262458, 53.08508438890902)",-1.3728763129262458,53.08508438890902,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,870007,HEANOR 33KV/11KV S/STN,INTERSECTS,POINT (442877.06200000003 347279.004),"(-1.362250599716351, 53.021096493010326)",-1.362250599716351,53.021096493010326,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,870007,HEANOR 33KV/11KV S/STN,INTERSECTS,POINT (442888.257 347270.435),"(-1.3620878184953518, 53.021014716868216)",-1.3620878184953518,53.021014716868216,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880019,BULWELL 33KV/11KV S/STN,INTERSECTS,POINT (453870.099 345282.648),"(-1.1987179840407853, 53.00215575718745)",-1.1987179840407853,53.00215575718745,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880019,BULWELL 33KV/11KV S/STN,INTERSECTS,POINT (453864.15 345290.607),"(-1.1988060512243832, 53.00222826560094)",-1.1988060512243832,53.00222826560094,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880027,ARNOLD 33KV/11KV S/STN,INTERSECTS,POINT (458868.623 345948.78500000003),"(-1.1241294498187155, 53.00761689658743)",-1.1241294498187155,53.00761689658743,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880027,ARNOLD 33KV/11KV S/STN,INTERSECTS,POINT (458863.859 345944.968),"(-1.1242046836932675, 53.00758149274583)",-1.1242046836932675,53.00758149274583,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880026,MARLBOROUGH RD 33/11KV S/STN,INTERSECTS,POINT (458215.391 343997.458),"(-1.134210760178571, 52.990152285462656)",-1.134210760178571,52.990152285462656,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,898541,HERMITAGE LANE GENERATION 33KV/11KV S/ST,INTERSECTS,POINT (452450.166 359794.86100000003),"(-1.2175158186058628, 53.132733524602564)",-1.2175158186058628,53.132733524602564,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880015,CINDERHILL 33KV/11KV S/STN,INTERSECTS,POINT (453687.103 343696.168),"(-1.2017074841590683, 52.98791865085353)",-1.2017074841590683,52.98791865085353,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880015,CINDERHILL 33KV/11KV S/STN,INTERSECTS,POINT (453677.044 343684.547),"(-1.201858419608088, 52.98781179075885)",-1.201858419608088,52.98781179075885,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880020,WOLLATON ROAD 33/11KV S/STN,INTERSECTS,POINT (454930.336 340060.55),"(-1.1838090778079007, 52.95511150431316)",-1.1838090778079007,52.95511150431316,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880020,WOLLATON ROAD 33/11KV S/STN,INTERSECTS,POINT (454926.357 340060.317),"(-1.1838686115767405, 52.955111912981366)",-1.1838686115767405,52.955111912981366,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880011,HUCKNALL 33KV/11KV S/STN,INTERSECTS,POINT (453811.773 349626.441),"(-1.1988742943001318, 53.0412066472509)",-1.1988742943001318,53.0412066472509,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880011,HUCKNALL 33KV/11KV S/STN,INTERSECTS,POINT (453825.7 349633.733),"(-1.1986643441293843, 53.0412681590703)",-1.1986643441293843,53.0412681590703,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880040,ST ANNS 33/11KV S/STN 33KV/11KV S/STN,INTERSECTS,POINT (457664.67600000004 340281.362),"(-1.143078834590146, 52.95681160301711)",-1.143078834590146,52.95681160301711,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880040,ST ANNS 33/11KV S/STN 33KV/11KV S/STN,INTERSECTS,POINT (457657.129 340283.222),"(-1.143182666460132, 52.95683033033189)",-1.143182666460132,52.95683033033189,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880040,ST ANNS 33/11KV S/STN 33KV/11KV S/STN,INTERSECTS,POINT (457664.956 340280.913),"(-1.1430790122267456, 52.95680261479274)",-1.1430790122267456,52.95680261479274,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,883362,WATNALL 33/11KV 33KV/11KV S/STN,INTERSECTS,POINT (450413.57300000003 345825.878),"(-1.2501421190694613, 53.007372260142446)",-1.2501421190694613,53.007372260142446,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,883362,WATNALL 33/11KV 33KV/11KV S/STN,INTERSECTS,POINT (450408.17600000004 345838.493),"(-1.2502146031113925, 53.00748957874386)",-1.2502146031113925,53.00748957874386,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,890007,ANNESLEY 33KV/11KV S/STN,INTERSECTS,POINT (450644.67100000003 354816.121),"(-1.2452899297029825, 53.088164435883456)",-1.2452899297029825,53.088164435883456,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,890007,ANNESLEY 33KV/11KV S/STN,INTERSECTS,POINT (450634.194 354823.8),"(-1.2454381248146709, 53.088228299901196)",-1.2454381248146709,53.088228299901196,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,890091,WESTHORPE 33KV/11KV S/STN,INTERSECTS,POINT (445636.03500000003 379315.461),"(-1.3165657071637584, 53.308817437587564)",-1.3165657071637584,53.308817437587564,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,890091,WESTHORPE 33KV/11KV S/STN,INTERSECTS,POINT (445640.916 379319.68700000003),"(-1.316505106686584, 53.308853046035075)",-1.316505106686584,53.308853046035075,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,890042,HOLME CARR 33/11KV 33KV/11KV S/STN,INTERSECTS,POINT (455719.599 379916.498),"(-1.165152814971827, 53.31325658965896)",-1.165152814971827,53.31325658965896,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,890042,HOLME CARR 33/11KV 33KV/11KV S/STN,INTERSECTS,POINT (455727.971 379919.429),"(-1.165032227747465, 53.313282712867114)",-1.165032227747465,53.313282712867114,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,890047,RUFFORD 33KV/11KV S/STN,INTERSECTS,POINT (459644.895 360398.26900000003),"(-1.1098926306419898, 53.13740739209684)",-1.1098926306419898,53.13740739209684,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,890047,RUFFORD 33KV/11KV S/STN,INTERSECTS,POINT (459639.58900000004 360398.564),"(-1.109967361048101, 53.13740795052114)",-1.109967361048101,53.13740795052114,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,890015,STAVELEY 33KV S/STN 33KV/11KV S/STN,INTERSECTS,POINT (441118.544 374646.871),"(-1.3849690837366664, 53.26722050510516)",-1.3849690837366664,53.26722050510516,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,890015,STAVELEY 33KV S/STN 33KV/11KV S/STN,INTERSECTS,POINT (441112.3 374652.366),"(-1.385058263829587, 53.2672748982773)",-1.385058263829587,53.2672748982773,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,890034,SHIREBROOK 33KV/11KV S/STN,INTERSECTS,POINT (450598.954 366819.362),"(-1.2440855825219834, 53.196053763754854)",-1.2440855825219834,53.196053763754854,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,890094,DANESMOOR 33KV/11KV S/STN,INTERSECTS,POINT (440590.612 363091.532),"(-1.3943510093775133, 53.16340085945564)",-1.3943510093775133,53.16340085945564,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,890083,ECKINGTON 33KV/11KV S/STN,INTERSECTS,POINT (442312 378659.205),"(-1.3665353680108523, 53.3031964470629)",-1.3665353680108523,53.3031964470629,10
