Unnamed: 0.1,Unnamed: 0,Old Ref ID,Ref ID,Record Last Updated (dd/mm/yyyy),Operator (or Applicant),Site Name,Technology Type,Storage Type,Storage Co-location REPD Ref ID,Installed Capacity (MWelec),CHP Enabled,RO Banding (ROC/MWh),FiT Tariff (p/kWh),CfD Capacity (MW),Turbine Capacity (MW),No. of Turbines,Height of Turbines (m),Mounting Type for Solar,Development Status,Development Status (short),Are they re-applying (New REPD Ref),Are they re-applying (Old REPD Ref) ,Address,County,Region,Country,Post Code,X-coordinate,Y-coordinate,Planning Authority,Planning Application Reference,Appeal Reference,Secretary of State Reference,Type of Secretary of State Intervention,Judicial Review,Offshore Wind Round,Planning Application Submitted,Planning Application Withdrawn,Planning Permission Refused,Appeal Lodged,Appeal Withdrawn,Appeal Refused,Appeal Granted,Planning Permission Granted,Secretary of State - Intervened,Secretary of State - Refusal,Secretary of State - Granted,Planning Permission Expired,Under Construction,Operational,Heat Network Ref,lonlat,In Use,lon,lat,bins2,bins3,Speed10m,Marker,Speed25m,speedCat
1174,1174,N00303W,4036,09/01/2015,Scottish and Southern Energy (SSE),Spurness Wind Farm,Wind Onshore,,,11.0,,,,,2.75,4.0,,,Decommissioned,Decommissioned,,,"Gump of Spurness, Sanday, Orkney",Orkney Islands,Scotland,Scotland,,360450.0,1035550.0,Orkney Islands Council,,,,,,,01/09/2002,,,,,,,01/01/2003,,,,,,01/12/2004,,"(-2.6942485154725393, 59.20475026915622)",Operational,-2.6942485154725397,59.20475026915622,10,Wind Onshore,1,y-up,1,8 - 9
1175,1175,N00311W,4037,20/05/2014,Chancerygate,Willow Lane Wind Turbines,Wind Onshore,,,11.0,,,,,1.1,10.0,,,Abandoned,Abandoned,,,"2-4 Willow Lane Industrial Estate
Mitcham Junction
Near Merton",London,London,England,,528336.0,167552.0,Merton London Borough Council,,,,,,,30/06/2004,,,,,,,15/08/2004,,,,,,,,"(-0.15682584658289472, 51.39250214187717)",Granted,-0.1568258465828947,51.39250214187717,10,Wind Onshore,1,y-up,1,Under 5.5
1176,1176,N00319W,4038,21/10/2015,DeWind,DeWind Wind Turbine,Wind Onshore,,,2.0,,,,,2.0,1.0,,,Planning Permission Expired,Planning Permission Expired,,,"Nottingham Road, Loughborough",Leicestershire,East Midlands,England,,454062.0,320064.0,Charnwood Borough Council,P/04/2084/2,,,,,,24/06/2004,,,,,,,16/09/2004,,,,16/09/2007,,,,"(-1.200039671318978, 52.77546565296914)",Granted,-1.200039671318978,52.77546565296914,10,Wind Onshore,1,y-up,1,Under 5.5
1177,1177,N00328W,4039,03/06/2013,Pennant Wind Energy Ventures (PWEV),Pant y wal,Wind Onshore,,,25.0,,,,,2.5,10.0,115.0,,Operational,Operational,,,"Mynydd Maesteg, Mynydd Pwlle yr Helog, Ogmore Vale, Rhondda Valley",Mid Glamorgan,Wales,Wales,,295886.0,191521.0,Bridgend County Borough Council,P/06/417/FUL,,,,,,31/03/2006,,26/04/2006,,,,04/05/2011,04/05/2011,,,,,01/04/2012,01/06/2013,,"(-3.505034560759575, 51.61285886848837)",Operational,-3.505034560759575,51.61285886848837,10,Wind Onshore,1,y-up,1,8 - 9
1178,1178,N00329W,4040,14/06/2012,Spittal Hill Windfarm,Spittal Hill,Wind Onshore,,,75.0,,,,,2.5,30.0,,,Revised,Revised,4471.0,,"Near Spittal, Caithness",Highland,Scotland,Scotland,,316800.0,955700.0,Scottish Government (S36),07/00217/S36CA,,,,,,24/04/2007,,13/06/2012,,,,,,,,,,,,,"(-3.428500533701866, 58.481550609370665)",Refused,-3.428500533701866,58.481550609370665,10,Wind Onshore,1,y-up,1,8 - 9
1179,1179,N00354W,4041,02/01/2019,Greencoat (formerly Energia Renewables),Crighshane,Wind Onshore,,,32.2,,,,,2.0,14.0,,,Operational,Operational,,,"Crighshane, South of Ballymongan Road, Killeter, Castlederg",Co. Tyrone,Northern Ireland,Northern Ireland,,29021.0,542409.0,Northern Ireland Planning Service,J/2005/0133/F,,,,,,01/12/2004,,,,,,,25/06/2007,,,,,01/05/2011,30/06/2012,,"(-7.752574712969343, 54.639866539664744)",Operational,-7.752574712969343,54.63986653966474,10,Wind Onshore,1,y-up,1,7.5 - 8
1180,1180,N00357W,4042,06/11/2013,Northern Wind Power,Townlands of Carrickatane,Wind Onshore,,,20.7,,,,,2.3,9.0,,,Operational,Operational,,,"Townlands of Carrickatane, Castlemellan, Cullion, Gortmellan & Taboe Glebe (Co. Tyrone) and Tirkeeveny & Killymallaght (Co. Derry), accessing onto Gortmellon Road, Cullion, BT47 3TA",Co. Derry / Londonderry,Northern Ireland,Northern Ireland,,66757.0,567963.0,Northern Ireland Planning Service,J/2005/0211/F,,,,,,11/02/2005,,,,,,,19/03/2009,,,,,01/12/2011,21/03/2013,,"(-7.199703966211002, 54.89489475586352)",Operational,-7.199703966211002,54.89489475586352,10,Wind Onshore,1,y-up,1,6 - 6.5
1181,1181,N00364W,4043,12/06/2013,Dunbeath Wind Energy Ltd (Agents are West Coast Energy),Dunbeath,Wind Onshore,,,66.0,,,,,3.0,22.0,,,Planning Permission Refused,Application Refused,,,Caithness,Highland,Scotland,Scotland,,311500.0,930500.0,Scottish Government (S36),,,,,,,12/08/2005,,07/06/2013,,,,,,,,,,,,,"(-3.509659623493735, 58.25425787226407)",Refused,-3.509659623493735,58.25425787226407,10,Wind Onshore,1,y-up,1,8 - 9
1182,1182,N00369W,4044,18/12/2014,EDF/China General Nuclear Power Corporation,Green Rigg,Wind Onshore,,,36.0,,,,,2.0,18.0,,,Operational,Operational,,,Near the A68 and Sweethope Lough,Northumberland,North East,England,,392000.0,582000.0,Northumberland County Council,20060040,,,,,,12/01/2006,,15/01/2008,,,,26/03/2010,26/03/2010,,,,,01/12/2011,28/11/2012,,"(-2.127009822343565, 55.13230203639854)",Operational,-2.127009822343565,55.13230203639854,10,Wind Onshore,1,y-up,1,7.5 - 8
1183,1183,N00372W,4045,07/08/2012,Natural Power,Shira Wind Farm,Wind Onshore,,,79.0,,,,,2.2,36.0,,,Planning Application Withdrawn,Application Withdrawn,,,South of Dalmally in Argyll and Bute,Strathclyde,Scotland,Scotland,,184050.0,686550.0,Scottish Government (S36),06/00554/ELSA36,,,,,,14/03/2006,23/02/2012,,,,,,,,,,,,,,"(-5.466856082085911, 56.02304661440905)",Withdrawn,-5.466856082085911,56.02304661440905,10,Wind Onshore,1,y-up,1,6 - 6.5
1184,1184,N00379W,4046,19/09/2014,Drumdarragh Windfarm Ltd,Drumadarragh Wind Farm,Wind Onshore,,,8.0,,,,,2.0,4.0,,,Appeal Refused,Application Refused,,,"Drumadarragh Hill, Ballyclare, County Antrim",Co. Antrim,Northern Ireland,Northern Ireland,,138777.0,550194.0,Northern Ireland Planning Service,U/2005/0281/F,,,,,,19/05/2005,,15/11/2013,,,18/08/2014,,,,,,,,,,"(-6.063814538308183, 54.778463938881295)",Refused,-6.063814538308183,54.778463938881295,10,Wind Onshore,1,y-up,1,5.5 - 6
1185,1185,N00381W,4047,02/01/2019,Greencoat (formerly Energia Renewables),Church Hill,Wind Onshore,,,18.4,,,,,2.0,8.0,,,Operational,Operational,,,"Church Hill, Meenamullan Road, Killeter, Castlederg, and Magherakeel, Killeter, Castlederg, Co Tyrone.",Co. Tyrone,Northern Ireland,Northern Ireland,,31711.0,543769.0,Northern Ireland Planning Service,J/2005/0358/F,,,,,,06/04/2005,,,,,,,26/04/2007,,,,,01/05/2011,01/06/2012,,"(-7.712814979189822, 54.65399677274789)",Operational,-7.712814979189822,54.65399677274789,10,Wind Onshore,1,y-up,1,7.5 - 8
1186,1186,N00382W,4048,29/11/2011,ESB,Crockagarran,Wind Onshore,,,15.0,,,,,2.5,6.0,,,Operational,Operational,,,"Lands to the East of Whitebridge Road and South of Gleneeny Road, on lands at Crockagarron in the Townland of Gleneeny, Co Tyrone.",Co. Tyrone,Northern Ireland,Northern Ireland,,75726.0,528798.0,Northern Ireland Planning Service,K/2005/0537/F,,,,,,08/07/2005,,,,,,,25/06/2007,,,,,01/11/2009,29/09/2010,,"(-7.016810799167739, 54.55019365117639)",Operational,-7.016810799167739,54.55019365117639,10,Wind Onshore,1,y-up,1,7 - 7.5
1187,1187,N00383W,4049,27/02/2013,Wind Prospect,Stacain,Wind Onshore,,,48.0,,,,,3.0,14.0,,,Appeal Refused,Application Refused,,,"Near Inverary,  to the north-east of SrÃ²n MÃ³r hydroelectric station, near Lochan Shira.",Strathclyde,Scotland,Scotland,,215500.0,722500.0,Scottish Government (S36),05/00770/DET,,,,,,01/04/2005,,10/12/2005,,,15/10/2009,,,,,,,,,,"(-4.988005419720378, 56.3587429388522)",Refused,-4.988005419720378,56.3587429388522,10,Wind Onshore,1,y-up,1,6.5 - 7
1188,1188,N00387W,4050,21/11/2013,CLP Envirogas,Skares Windfarm,Wind Onshore,,,4.0,,,,,1.0,4.0,,,Planning Application Withdrawn,Application Withdrawn,,,GARLAFF LANDFILL SITE SKARES CUMNOCK Ayrshire KA182RB,Strathclyde,Scotland,Scotland,,252500.0,617500.0,East Ayrshire Council,05/0594/FL,,,,,,03/06/2005,26/08/2013,,,,,,,,,,,,,,"(-4.332474613773419, 55.42912298761895)",Withdrawn,-4.332474613773419,55.42912298761895,10,Wind Onshore,1,y-up,1,6 - 6.5
1189,1189,N00391W,4051,06/03/2013,E.ON UK,Rosehall Hill Forest Windfarm,Wind Onshore,,,24.7,,,,,1.3,19.0,,,Operational,Operational,,,"Lairg, Highlands. IV27 4EU",Highland,Scotland,Scotland,,249550.0,903550.0,Highland Council,05/00429/FULSU,,,,,,30/11/2005,,,,,,,30/09/2006,,,,,01/08/2011,28/02/2013,,"(-4.546950243728645, 57.99562477643569)",Operational,-4.546950243728645,57.99562477643569,10,Wind Onshore,1,y-up,1,8 - 9
1190,1190,N00401W,4053,17/06/2015,Energia Renewables,Thornog Windfarm,Wind Onshore,,,9.2,,,,,2.3,4.0,,,Operational,Operational,,,"Thornog, 
Meenadoan townland, 
Drumquin. 
Co Tyrone",Co. Tyrone,Northern Ireland,Northern Ireland,,41160.0,537686.0,Northern Ireland Planning Service,K/2005/1786/F,,,,,,08/09/2005,,,,,,,01/03/2008,,,,,13/06/2014,22/09/2014,,"(-7.559610888480186, 54.60639593458442)",Operational,-7.559610888480186,54.60639593458442,10,Wind Onshore,1,y-up,1,Under 5.5
1191,1191,N00402W,4054,27/11/2017,Scottish and Southern Energy (SSE),Slieve Divena Phase 2 Wind Farm,Wind Onshore,,,18.8,,,,,2.5,8.0,,,Operational,Operational,,,"Slieve Divena Wind Farm Phase II in the townlands of Altcloghfin, Altamuskin and Shantavny Irish, Co Tyrone",Co. Tyrone,Northern Ireland,Northern Ireland,BT79,69602.0,524593.0,Northern Ireland Planning Service,K/2005/1691/F,,,,,,13/09/2005,,,,,,,06/06/2007,,,,20/02/2018,30/05/2016,16/02/2017,,"(-7.106399976818087, 54.508596735302305)",Operational,-7.106399976818087,54.50859673530231,10,Wind Onshore,1,y-up,1,7.5 - 8
1192,1192,N00408W,4055,02/05/2013,I & H Brown Ltd,Bankend Rig,Wind Onshore,,,14.3,,,,,1.3,11.0,,,Operational,Operational,,,Near Dungavel Reservoir,Strathclyde,Scotland,Scotland,,265553.0,633692.0,South Lanarkshire Council,EK/06/0311,,,,,,16/06/2006,,,,,,,16/06/2011,,,,,09/01/2012,27/03/2013,,"(-4.13422120965618, 55.578271509405255)",Operational,-4.13422120965618,55.578271509405255,10,Wind Onshore,1,y-up,1,5.5 - 6
1193,1193,N00419W,4056,08/10/2013,Mackies,Hill of Easterton Extension,Wind Onshore,,,2.0,,,,,1.0,2.0,,,Operational,Operational,,,"Hill of Easterton, 1km North Of Mackies Ice Cream Dairy, Westertown, Rothienorman, Inverurie, AB51 8US",Grampian,Scotland,Scotland,,376449.0,831808.0,Aberdeenshire Council,APP/2005/3308,,,,,,28/09/2005,,,,,,,18/07/2007,,,,,,31/07/2007,,"(-2.3932806181883666, 57.3761058549713)",Operational,-2.3932806181883666,57.3761058549713,10,Wind Onshore,1,y-up,1,8 - 9
1194,1194,N00425W,4057,30/11/2016,Blackrock Real Assets,Batsworthy Cross,Wind Onshore,,,18.0,,,,,2.0,9.0,103.0,,Operational,Operational,,,"Batsworthy Cross, Creacombe, North Devon",Devon,South West,England,,281500.0,120500.0,North Devon District Council,43272,A/11/2162070/NWF,,,,,18/11/2006,,20/07/2011,,,,22/10/2012,22/10/2012,,,,,18/01/2016,07/04/2016,,"(-3.6891128127042343, 50.971687898652085)",Operational,-3.6891128127042334,50.971687898652085,10,Wind Onshore,1,y-up,1,6.5 - 7
1195,1195,N00459W,4058,25/01/2012,Airtricity,Slieve Kirk,Wind Onshore,,,27.6,,,,,2.3,12.0,,,Operational,Operational,,,"Lands bounded by Bigwood Road, Kildoag Road & Castlewarren Road, within the townlands of Lisdillon, Kildoag in Co Derry, Knockbrack, Gosheden, Lackagh, Ardground, Legagh in Co Tyrone",Co. Tyrone,Northern Ireland,Northern Ireland,,61258.0,571215.0,Northern Ireland Planning Service,A/2004/1130/F,,,,,,29/10/2004,,,,,,,10/03/2009,,,,,01/04/2011,01/10/2011,,"(-7.288902661015142, 54.92029986215665)",Operational,-7.288902661015142,54.92029986215665,10,Wind Onshore,1,y-up,1,9 - 10
1196,1196,N00549W,4059,02/07/2020,EDF Energy Renewables,Fallago Rig,Wind Onshore,,,144.0,,,,,3.0,48.0,,,Operational,Operational,,,Lammermuir Hills,Borders,Scotland,Scotland,,357000.0,660000.0,Scottish Government (S36),,,,,,,16/05/2005,,06/06/2007,,,,09/11/2010,09/11/2010,,,,,01/03/2011,31/03/2013,,"(-2.6880276875875873, 55.83130753143637)",Operational,-2.6880276875875877,55.83130753143637,10,Wind Onshore,1,y-up,1,8 - 9
1197,1197,N00555W,4060,02/09/2013,Scottish and Southern Energy (SSE),Cathkin Braes Wind Farm (Castlemilk),Wind Onshore,,,3.0,,,,,3.0,1.0,,,Operational,Operational,,,Site At Cathkin Braes/ Cathkin Road Carmunnock Glasgow,Strathclyde,Scotland,Scotland,,261220.0,658203.0,Glasgow City Council,,,,,,,03/09/2012,,,,,,,15/01/2013,,,,,,29/05/2013,,"(-4.215310966407749, 55.79712698969539)",Operational,-4.215310966407749,55.79712698969539,10,Wind Onshore,1,y-up,1,7 - 7.5
1198,1198,N00560W,4061,31/08/2017,ESB (Cambrian Renewable Energy Ltd / Betws Common Holdings Ltd),Mynydd y Betws,Wind Onshore,,,34.5,,,,,2.3,15.0,,,Operational,Operational,,,"Mynydd y Betws, Betws, Ammanford",Dyfed,Wales,Wales,,267000.0,210000.0,Carmarthenshire County Council,E/10446,,,,,,22/06/2005,,,,,,,17/06/2007,,,,,01/01/2012,01/04/2013,,"(-3.9290363114263873, 51.772824702381065)",Operational,-3.9290363114263873,51.772824702381065,10,Wind Onshore,1,y-up,1,7 - 7.5
1199,1199,S0046W3,4062,18/12/2014,Green Cat Renewables,Ark Hill,Wind Onshore,,,6.4,,,,,0.8,8.0,,,Operational,Operational,,,"Chamberwells, Glamis, Tayside",Tayside,Scotland,Scotland,,335700.0,742600.0,Angus Council,03/00831/FUL,,,,,,07/07/2003,,,,,,,15/06/2006,,,,,17/08/2012,29/03/2013,,"(-3.0480579919844684, 56.570923952368595)",Operational,-3.0480579919844684,56.5709239523686,10,Wind Onshore,1,y-up,1,7.5 - 8
1200,1200,S0049W3,4063,03/06/2013,Arnish Electric Ltd / Farm Energy Ltd,Pentland Road Wind Farm,Wind Onshore,,,13.8,,,,,2.3,6.0,,,Operational,Operational,,,"Pentland Road, Isle of Lewis",Western Isles,Scotland,Scotland,,135500.0,938700.0,Comhairle nan Eilean Siar Council,02/00404/PPD,,,,,,30/09/2002,,,,,,,06/09/2004,,,,,01/03/2012,28/03/2013,,"(-6.510773625246344, 58.25719649171651)",Operational,-6.510773625246344,58.25719649171651,10,Wind Onshore,1,y-up,1,8 - 9
1201,1201,A0255,4064,18/08/2015,Vattenfall,Nant Bach ,Wind Onshore,,,27.5,,,,,2.5,11.0,,,Abandoned,Abandoned,,3044,"Mwdwl Eithin near Llanfihangel Glyn Myfyr, Conwy",Gwynedd,Wales,Wales,,282500.0,368500.0,Conwy County Borough Council,0/35170,,,,,,12/07/2008,,,,,,,11/03/2009,,,,,,,,"(-3.760491541224361, 53.2005505861714)",Granted,-3.760491541224361,53.2005505861714,10,Wind Onshore,1,y-up,1,6.5 - 7
1202,1202,A0307,4065,27/11/2018,Slieveglass wind farm (Energia),Slieveglass,Wind Onshore,,,6.9,,,,,2.3,3.0,,,Operational,Operational,,,"Bullock Park, Drumquin, Co. Tyrone",Co. Tyrone,Northern Ireland,Northern Ireland,,40796.0,540968.0,Northern Ireland Planning Service,J/2008/0088,2012/A0053,,,,,28/01/2008,,30/04/2012,,,,12/06/2013,12/06/2013,,,,12/06/2018,01/09/2017,10/08/2018,,"(-7.569239949735478, 54.63549261307303)",Operational,-7.569239949735478,54.63549261307303,10,Wind Onshore,1,y-up,1,7.5 - 8
1203,1203,A0316,4066,19/03/2015,Erne Concrete Pumping,Molly Mountain,Wind Onshore,,,15.0,,,,,3.0,5.0,,,Operational,Operational,,,Land at Molly Mountain near Derrylin,Co. Fermanagh,Northern Ireland,Northern Ireland,,32559.0,492702.0,Northern Ireland Planning Service,L/2008/1113/F,,,,,,15/08/2008,,,,,,,01/02/2013,,,,,30/03/2014,03/12/2014,,"(-7.6365033001363125, 54.197920987035275)",Operational,-7.636503300136312,54.19792098703528,10,Wind Onshore,1,y-up,1,7 - 7.5
1204,1204,A0340,4067,22/12/2016,RES/ Aviva,Turncole Wind Farm,Wind Onshore,,,17.5,,,,,2.0,7.0,,,Operational,Operational,,,"Turncole Farm, The Marshes, Southminster, Essex",Essex,Eastern,England,CM0 7JJ,598482.0,198640.0,Maldon District Council,10/01070/FUL,APP/X1545/A/12/2174982,,,,,30/06/2011,,25/10/2011,,,,14/02/2014,14/02/2014,,,,,31/10/2015,22/12/2016,,"(0.8677614889550069, 51.65150307491185)",Operational,0.8677614889550069,51.65150307491185,10,Wind Onshore,1,y-up,1,5.5 - 6
1205,1205,A0472,4068,01/08/2017,Severn Trent Water,Derby Sewage Treatment Works,Wind Onshore,,,5.0,,,,,3.4,2.0,,,Operational,Operational,,,"Megaloughton Lane, Spondon, Derby",Derbyshire,East Midlands,England,,439567.0,334685.0,Derby City Council,09/10/01144,,,,,,12/10/2010,,,,,,,23/10/2012,,,,,22/05/2013,15/05/2014,,"(-1.4131266561399745, 52.908146457585445)",Operational,-1.4131266561399745,52.908146457585445,10,Wind Onshore,1,y-up,1,Under 5.5
1206,1206,AA171,4069,31/07/2017,Octopus Investements/Blue Energy,Grange ,Wind Onshore,,,12.3,,,,,2.05,6.0,,,Operational,Operational,,2690,"Grange Farmhouse, Land adjacent to, Flixborough",Humberside,Yorkshire and Humber,England,,486042.0,416496.0,North Lincolnshire Council,WF/2010/1242,,,,,,02/11/2010,,06/04/2011,,,,07/01/2014,07/01/2014,,,,,01/01/2015,15/12/2015,,"(-0.7001213163727618, 53.63791854594353)",Operational,-0.7001213163727618,53.63791854594353,10,Wind Onshore,1,y-up,1,6 - 6.5
1207,1207,AA220,4070,31/03/2017,RWE Npower Renewables,Goole Fields ll Wind Farm,Wind Onshore,,,34.9,,,,,2.05,17.0,,,Operational,Operational,,,"approximately 2km south of Old Goole, immediately to the west of the consented Goole Fields Wind Farm.",Humberside,Yorkshire and Humber,England,,473632.0,420610.0,East Riding of Yorkshire Council,11/05923/STPLFE,,,,,,06/01/2012,,,,,,,22/05/2014,,,,,14/08/2015,14/11/2016,,"(-0.8868023015766807, 53.67677911724426)",Operational,-0.8868023015766807,53.67677911724426,10,Wind Onshore,1,y-up,1,5.5 - 6
1208,1208,AA242,4071,11/06/2014,Airvolution Energy,Muircleugh Farm,Wind Onshore,,,4.0,,,,,2.0,2.0,,,Revised,Revised,4086.0,,"Lauder, ",Borders,Scotland,Scotland,,349594.0,645544.0,Scottish Borders Council,10/01641/FUL,,,,,,30/11/2010,17/02/2011,,,,,,,,,,,,,,"(-2.803569118634237, 55.70071473219679)",Withdrawn,-2.803569118634237,55.70071473219679,10,Wind Onshore,1,y-up,1,6.5 - 7
1209,1209,AA252,4072,31/10/2016,Vento Ludens,Edintore Wind Farm,Wind Onshore,,,18.0,,,,,3.0,6.0,,,Operational,Operational,,,"Edintore, Keith, Moray",Grampian,Scotland,Scotland,AB55 5PJ,342422.0,846573.0,Moray Council,10/02092/EIA,12/00010/REF,,,,,11/12/2010,,14/12/2011,,,,28/08/2012,28/08/2012,,,,,24/09/2015,31/10/2016,,"(-2.96253424650793, 57.505676005746906)",Operational,-2.96253424650793,57.505676005746906,10,Wind Onshore,1,y-up,1,7.5 - 8
1210,1210,AA353,4073,14/09/2021,RPMI Railpen (formerly BayWa),Tralorg Wind Farm,Wind Onshore,,,20.0,No,,,20.0,2.5,8.0,,,Operational,Operational,,,2km to the east of Girvan,Strathclyde,Scotland,Scotland,,221728.0,598656.0,South Ayrshire Council,11/01569/APPM,13/00014/REFUSA,,,,,10/02/2011,,22/03/2013,,,,21/02/2014,21/02/2014,,,,,14/02/2017,01/06/2020,,"(-4.8061708857371155, 55.2497706457218)",Operational,-4.806170885737116,55.2497706457218,10,Wind Onshore,1,y-up,1,Under 5.5
1211,1211,AA472,4074,23/06/2014,J G Shanks & Son Ltd,Shaw Park Wind Farm,Wind Onshore,,,20.7,,,,,2.3,9.0,,,Appeal Refused,Application Refused,,,"Land North West And West Of Allanshaws Farmhouse, Galashiels, Scottish Borders",Borders,Scotland,Scotland,,348058.0,644345.0,Scottish Borders Council,11/01175/FUL,14/00002/REF,,,,,30/08/2011,,08/10/2013,,,19/06/2014,,,,,,,,,,"(-2.827777687606351, 55.689780314690346)",Refused,-2.827777687606351,55.689780314690346,10,Wind Onshore,1,y-up,1,8 - 9
1212,1212,AA474,4075,22/03/2016,Shetland Aerogenerators ,Gremista Wind Farm,Wind Onshore,,,3.0,,,,,3.0,1.0,,,Operational,Operational,,,"Luggies Knowe, Gremista, Lerwick",Shetland,Scotland,Scotland,,446287.0,1145628.0,Shetland Islands Council,2011/224/PPF,,,,,,31/08/2011,,,,,,,24/02/2012,,,,,15/07/2015,15/11/2015,,"(-1.1671176568388182, 60.19242627855018)",Operational,-1.1671176568388182,60.19242627855018,10,Wind Onshore,1,y-up,1,8 - 9
1213,1213,AA522,4076,11/12/2019,TCI Renewables,Common Barn Wind Farm,Wind Onshore,,,6.2,,,,6.2,3.0,3.0,,,Operational,Operational,,,"Church Farm, Southoe, Huntingdonshire",Cambridgeshire,Eastern,England,,516918.0,265736.0,Huntingdonshire District Council,1200803FUL,1200061NONDET,,,,,15/05/2012,,05/12/2012,,,,11/07/2013,11/07/2013,,,,,15/01/2018,09/05/2019,,"(-0.287707586101922, 52.27734767719078)",Operational,-0.287707586101922,52.27734767719078,10,Wind Onshore,1,y-up,1,5.5 - 6
1214,1214,AA532,4077,23/06/2014,PNE Wind UK Ltd (Brookfield),Brunta Hill Wind Farm,Wind Onshore,,,18.4,,,,,2.3,8.0,,,Appeal Refused,Application Refused,,,"Land North East Of Blythe Farm (Brunta Hill), Lauder, Scottish Borders",Borders,Scotland,Scotland,,360744.0,652045.0,Scottish Borders Council,11/01444/FUL,13/00044/REF,,,,,20/10/2011,,05/08/2013,,,19/06/2014,,,,,,,,,,"(-2.627112273524978, 55.76015616589341)",Refused,-2.627112273524978,55.76015616589341,10,Wind Onshore,1,y-up,1,7 - 7.5
1215,1215,AA537,4078,04/07/2017,Rev Ltd,Clentrie Wind Farm (Gevens),Wind Onshore,,,6.9,,,,,2.3,3.0,,,Operational,Operational,,,"Clentrie Farm, Fife",Fife,Scotland,Scotland,,322212.0,692370.0,Fife Council,11/04794/EIA,,,,,,22/09/2011,,,,,,,15/05/2014,,,,,01/02/2016,24/10/2016,,"(-3.2526362075832758, 56.117714263069175)",Operational,-3.252636207583276,56.117714263069175,10,Wind Onshore,1,y-up,1,6.5 - 7
1216,1216,A0023,4079,29/10/2018,Brookfield Renewable Energy Group (PNE Wind UK),Penbreck & Carmacoup Forest,Wind Onshore,,,27.0,,,,,3.0,9.0,,,Planning Permission Granted,Awaiting Construction,,3095,"Penbreck & Carmacoup Forest
Near Glespin",Strathclyde,Scotland,Scotland,,269500.0,627500.0,South Lanarkshire Council,CL/08/0727,,,,,,16/12/2008,,,,,,,26/06/2014,,,,,,,,"(-4.068734567633594, 55.5237443022447)",Granted,-4.068734567633594,55.5237443022447,10,Wind Onshore,1,y-up,1,5.5 - 6
1217,1217,A0086,4080,01/04/2016,WPR Wind Ltd,Nutsgrove Wind Farm,Wind Onshore,,,14.4,,,,,2.0,7.0,,,Abandoned,Abandoned,,,"Land Near Nutsgrove Farm, Scolding Drove, Thorney, Peterborough",Cambridgeshire,Eastern,England,PE6 0TP,532606.0,307038.0,Peterborough City Council,06/01051/FUL,08/00040/NONDET,,,,,07/07/2006,,05/09/2008,,,,01/04/2010,01/04/2010,,,,,,,,"(-0.041496394799349245, 52.64488049923964)",Granted,-0.0414963947993492,52.64488049923964,10,Wind Onshore,1,y-up,1,5.5 - 6
1218,1218,A0095,4081,23/05/2016,Energia Renewables,Thornog Windfarm Extension,Wind Onshore,,,9.2,,,,,2.3,4.0,,,Operational,Operational,,,"Thornog, 
Meenadoan townland, 
Drumquin. 
Co Tyrone",Co. Tyrone,Northern Ireland,Northern Ireland,,41160.0,537686.0,Northern Ireland Planning Service,K/2009/0243/F,,,,,,01/04/2009,,,,,,,11/09/2012,,,,,13/06/2014,22/12/2014,,"(-7.559610888480186, 54.60639593458442)",Operational,-7.559610888480186,54.60639593458442,10,Wind Onshore,1,y-up,1,Under 5.5
1219,1219,A0160,4082,31/05/2016,Wind Power Wales,Brenig Wind Farm,Wind Onshore,,,40.0,,,,,2.5,16.0,,,Revised,Revised,5598.0,,"Denbigh Moors, Denbigh,",Denbighshire,Wales,Wales,,304304.0,366301.0,Denbighshire County Council,25/2007/0565,,,,,,26/04/2007,,,,,,,23/01/2008,,,,,,,,"(-3.433539738289176, 53.18516582607696)",Granted,-3.433539738289176,53.18516582607696,10,Wind Onshore,1,y-up,1,5.5 - 6
1220,1220,A0220,4083,02/07/2014,Gartree Wind Power Co-operative Ltd,Airfield Farm (Leicestershire),Wind Onshore,,,7.5,,,,,2.5,3.0,,,Planning Permission Refused,Application Refused,,,"Gallow Field Road, Market Harborough, Leicestershire. LE16 7QX",Leicestershire,East Midlands,England,,471979.0,289392.0,Harborough District Council,09/01220/FUL,,,,,,30/09/2009,,27/01/2010,,,,,,,,,,,,,"(-0.941162476264409, 52.497693232673015)",Refused,-0.941162476264409,52.497693232673015,10,Wind Onshore,1,y-up,1,Under 5.5
1221,1221,AA620,4084,28/07/2016,Blue Energy,Kelmarsh Wind Farm (Resubmission),Wind Onshore,,,12.5,,,,,2.5,5.0,,,Operational,Operational,,,"Land To The South Of The A14 And North Of Haselbech, Kelmarsh, Northamptonshire",Northamptonshire,East Midlands,England,,470868.0,278823.0,Daventry District Council,DA/2010/0100,,,,,,08/02/2010,,15/12/2010,,,,19/12/2011,19/12/2011,,,,,01/04/2014,01/07/2016,,"(-0.9597649959622727, 52.4028388431552)",Operational,-0.9597649959622728,52.4028388431552,10,Wind Onshore,1,y-up,1,6 - 6.5
